Student_ID,Gender,Age,Study_Hours,Attendance,Assignment_Score,Quiz_Score,Midterm_Score,Final_Score,Internet_Access,Parent_Education,Family_Income,Extra_Activities,Previous_GPA,Target,Grade,Risk_Level
1697,Male,20,1.0,99.0,52.5,63.4,69.8,75.3,Yes,Bachelor,Low,Yes,2.97,Pass,B,Low
1698,Female,15,6.2,91.8,79.3,80.0,81.9,99.9,No,Bachelor,Low,Yes,3.13,Pass,A,Low
1699,Male,22,2.4,62.5,44.3,36.7,42.0,57.9,Yes,None,Medium,Yes,2.43,Pass,D,High
1700,Male,19,1.0,83.1,58.4,47.6,62.1,64.9,Yes,None,Medium,Yes,3.34,Pass,D,Medium
1701,Female,17,2.5,87.9,55.9,49.7,60.5,71.5,Yes,None,Medium,Yes,2.93,Pass,C,Low
1702,Male,16,3.6,84.9,55.2,57.6,66.4,70.2,No,High School,Medium,Yes,2.62,Pass,C,Low
1703,Male,22,4.2,85.8,64.2,56.5,62.6,71.7,Yes,High School,Low,No,2.07,Pass,C,Low
1704,Male,20,1.0,73.8,38.8,53.8,37.7,53.2,Yes,High School,Low,No,2.51,Pass,D,High
1705,Male,21,2.1,90.3,58.4,47.7,61.8,59.3,Yes,Bachelor,Medium,Yes,2.13,Pass,D,Medium
1706,Female,21,3.3,90.3,60.7,53.3,65.3,75.7,No,Bachelor,Medium,Yes,3.26,Pass,B,Low
1707,Male,15,4.2,79.8,58.4,57.4,55.1,70.1,No,Bachelor,Medium,Yes,3.53,Pass,C,Low
1708,Female,18,1.7,92.0,62.8,66.4,55.6,66.1,No,Bachelor,High,Yes,3.35,Pass,C,Low
1709,Male,15,2.8,85.8,73.7,61.9,82.2,85.9,No,Master,High,Yes,4.0,Pass,A,Low
1710,Female,21,2.2,94.1,62.2,48.0,80.3,71.8,Yes,Master,Low,Yes,2.52,Pass,C,Low
1711,Female,16,3.7,72.0,62.8,53.9,56.1,70.3,Yes,Master,Medium,No,3.16,Pass,C,Medium
1712,Female,19,6.1,98.0,68.4,61.6,79.6,84.0,Yes,High School,Medium,Yes,2.09,Pass,B,Low
1713,Male,19,2.6,76.8,46.6,38.8,56.9,58.1,Yes,High School,Medium,Yes,2.68,Pass,D,Medium
1714,Male,20,1.2,82.5,42.3,31.7,57.4,54.2,Yes,Master,Medium,No,1.91,Pass,D,Medium
1715,Male,19,2.0,80.4,60.7,65.1,75.6,67.4,No,Bachelor,Low,No,3.14,Pass,C,Low
1716,Female,20,7.9,79.8,66.3,78.6,90.3,92.0,Yes,Bachelor,Low,Yes,2.59,Pass,A,Low
1717,Female,22,1.8,88.4,52.6,37.7,50.8,64.5,Yes,High School,Medium,Yes,1.57,Pass,D,Medium
1718,Female,20,1.4,61.3,31.5,39.7,39.5,41.5,No,High School,Medium,Yes,2.39,Fail,F,High
1719,Male,22,2.5,94.3,79.9,66.2,68.0,87.3,Yes,Bachelor,Medium,Yes,3.88,Pass,A,Low
1720,Female,20,3.0,91.1,60.7,51.3,69.2,81.9,Yes,Doctorate,Low,Yes,3.05,Pass,B,Low
1721,Female,21,2.3,77.2,54.4,59.6,62.6,64.9,Yes,None,Medium,Yes,3.26,Pass,D,Medium
1722,Male,21,1.1,77.1,43.2,50.9,52.7,59.0,Yes,Bachelor,Low,Yes,2.88,Pass,D,Medium
1723,Male,18,3.9,88.4,69.2,67.1,84.9,76.8,Yes,Bachelor,Low,No,2.69,Pass,B,Low
1724,Female,22,3.7,92.8,70.5,73.2,82.8,77.6,Yes,Master,Low,No,2.81,Pass,B,Low
1725,Female,17,4.8,84.1,74.8,89.5,64.2,84.2,Yes,Bachelor,Medium,Yes,2.95,Pass,B,Low
1726,Female,22,3.6,77.5,52.0,45.2,59.2,65.6,No,Bachelor,Medium,Yes,2.14,Pass,C,Low
1727,Male,20,7.6,97.5,88.1,73.0,83.0,97.0,Yes,None,Medium,Yes,3.26,Pass,A,Low
1728,Female,20,5.0,73.3,69.7,83.7,92.4,84.4,Yes,Master,Low,Yes,3.47,Pass,B,Medium
1729,Male,17,4.4,89.4,59.2,60.5,46.6,67.7,No,None,Low,Yes,2.68,Pass,C,Low
1730,Male,15,6.2,86.7,63.3,57.5,67.0,83.2,Yes,High School,Low,No,2.49,Pass,B,Low
1731,Male,20,3.5,98.0,75.3,58.8,71.4,81.9,Yes,Bachelor,Medium,No,2.35,Pass,B,Low
1732,Female,18,2.8,86.2,78.4,67.4,83.6,87.0,Yes,Master,Low,No,3.86,Pass,A,Low
1733,Female,19,3.8,96.2,60.9,55.1,66.2,73.0,Yes,High School,Medium,No,2.53,Pass,C,Low
1734,Female,19,1.0,94.5,57.0,41.7,74.9,64.6,Yes,Master,Low,No,3.19,Pass,D,Medium
1735,Male,16,3.5,78.1,57.4,60.0,65.2,75.8,Yes,High School,Low,No,2.69,Pass,B,Low
1736,Female,16,3.0,86.4,65.7,41.4,51.8,72.9,Yes,Master,Low,No,2.65,Pass,C,Low
1737,Male,19,4.1,83.2,52.9,47.2,70.6,68.3,Yes,Bachelor,Low,Yes,2.34,Pass,C,Low
1738,Female,19,5.7,89.1,72.5,59.7,72.4,80.8,Yes,High School,Medium,Yes,2.22,Pass,B,Low
1739,Male,21,4.5,82.1,66.2,84.7,85.9,80.6,Yes,Bachelor,Medium,No,3.24,Pass,B,Low
1740,Male,18,2.0,74.1,46.5,40.4,44.1,56.0,Yes,Bachelor,High,No,2.2,Pass,D,High
1741,Male,17,5.2,97.4,72.5,67.7,65.9,92.7,No,Bachelor,Low,Yes,3.08,Pass,A,Low
1742,Male,16,7.6,85.6,71.7,64.2,71.4,91.7,Yes,Bachelor,Low,Yes,2.85,Pass,A,Low
1743,Female,21,5.8,95.5,65.5,77.3,86.6,100.0,Yes,Doctorate,Medium,Yes,3.25,Pass,A,Low
1744,Female,21,1.3,78.1,51.5,73.6,61.8,62.6,Yes,Bachelor,Medium,No,2.43,Pass,D,Medium
1745,Male,17,4.5,95.4,60.5,75.8,76.7,79.8,Yes,Bachelor,Medium,Yes,3.45,Pass,B,Low
1746,Female,21,1.4,89.4,53.5,48.7,39.1,64.7,Yes,High School,Medium,No,2.72,Pass,D,High
1747,Male,22,2.7,85.8,59.0,46.3,78.1,76.9,Yes,None,Medium,No,4.0,Pass,B,Low
1748,Female,18,4.0,91.1,75.7,59.3,46.2,66.6,Yes,High School,Low,No,1.83,Pass,C,Low
1749,Female,19,3.7,82.5,76.8,58.4,89.8,93.8,Yes,Bachelor,High,Yes,4.0,Pass,A,Low
1750,Female,20,5.7,96.1,80.0,68.9,74.2,85.5,Yes,Master,Medium,Yes,2.72,Pass,A,Low
1751,Male,17,7.7,91.5,91.8,86.3,88.8,96.8,Yes,High School,Medium,Yes,2.93,Pass,A,Low
1752,Female,19,4.3,82.8,63.2,51.7,64.1,74.7,Yes,Bachelor,Medium,Yes,2.44,Pass,C,Low
1753,Female,19,2.5,87.5,48.4,51.4,61.2,57.7,Yes,High School,Medium,Yes,1.86,Pass,D,Medium
1754,Male,15,1.0,88.3,47.1,53.9,56.1,64.5,Yes,Master,Low,No,2.48,Pass,D,Medium
1755,Male,22,6.5,86.5,82.9,66.5,82.1,85.1,Yes,Bachelor,Medium,Yes,2.58,Pass,A,Low
1756,Female,17,3.0,97.7,62.0,53.5,68.7,75.8,Yes,Doctorate,Low,No,2.91,Pass,B,Low
1757,Female,21,3.1,96.0,75.0,72.1,75.3,85.0,Yes,Doctorate,Medium,No,3.47,Pass,A,Low
1758,Female,20,3.3,97.2,73.6,71.5,69.1,81.7,Yes,Bachelor,Medium,Yes,2.91,Pass,B,Low
1759,Female,17,4.1,90.9,67.3,60.1,73.7,74.4,Yes,Master,Medium,No,2.92,Pass,C,Low
1760,Female,21,4.2,85.9,73.7,63.5,64.8,78.0,Yes,Bachelor,Medium,No,3.03,Pass,B,Low
1761,Male,19,2.7,75.2,60.8,43.8,61.3,67.5,Yes,Bachelor,Medium,Yes,1.75,Pass,C,Low
1762,Male,20,3.0,81.3,53.7,51.8,51.2,60.6,Yes,Bachelor,Low,Yes,1.8,Pass,D,Medium
1763,Male,21,2.2,88.6,50.5,60.4,56.5,58.6,Yes,None,Medium,Yes,1.9,Pass,D,Medium
1764,Female,18,2.0,91.9,54.3,58.6,55.4,64.1,Yes,Bachelor,Low,Yes,2.58,Pass,D,Medium
1765,Male,21,2.0,83.9,50.9,43.8,54.3,53.0,No,Bachelor,Medium,No,1.68,Pass,D,Medium
1766,Female,15,3.0,92.6,52.1,66.2,71.9,64.0,No,Bachelor,High,Yes,2.39,Pass,D,Medium
1767,Female,22,1.7,86.3,50.8,32.8,43.4,53.7,Yes,Bachelor,Low,No,1.98,Pass,D,High
1768,Female,19,1.0,85.5,40.1,41.4,45.7,56.5,No,High School,Low,Yes,3.09,Pass,D,Medium
1769,Male,21,2.5,78.4,54.9,47.1,53.4,66.8,Yes,Bachelor,Medium,Yes,3.06,Pass,C,Low
1770,Female,22,1.3,95.5,63.2,55.2,72.5,72.4,Yes,Bachelor,High,No,2.62,Pass,C,Low
1771,Male,16,3.4,83.5,54.5,56.7,50.3,65.4,Yes,Bachelor,Medium,No,1.66,Pass,C,Low
1772,Female,16,2.2,89.1,51.3,60.3,59.3,66.6,Yes,Bachelor,Low,Yes,2.66,Pass,C,Low
1773,Male,22,4.2,77.5,60.2,60.8,55.9,80.1,No,Bachelor,High,Yes,3.0,Pass,B,Low
1774,Male,22,1.4,86.9,63.0,62.4,61.0,66.2,Yes,Doctorate,High,No,3.29,Pass,C,Low
1775,Female,15,1.0,76.1,51.9,43.1,66.7,63.4,No,None,Low,No,3.85,Pass,D,Medium
1776,Male,18,3.0,94.3,79.1,66.4,74.4,89.5,Yes,Bachelor,High,Yes,3.47,Pass,A,Low
1777,Male,19,2.5,93.0,58.7,61.6,60.2,69.5,Yes,High School,Medium,Yes,2.9,Pass,C,Low
1778,Female,17,1.3,79.3,47.1,43.1,48.6,55.9,Yes,None,Medium,Yes,2.63,Pass,D,Medium
1779,Female,15,5.0,79.2,66.9,65.1,75.1,80.1,Yes,Master,Medium,Yes,2.35,Pass,B,Low
1780,Female,18,1.6,99.9,62.9,60.1,76.9,82.1,Yes,Bachelor,High,No,3.61,Pass,B,Low
1781,Female,22,1.9,84.3,55.4,47.7,57.6,65.0,Yes,High School,Medium,No,2.9,Pass,C,Low
1782,Female,17,5.5,91.7,66.2,58.8,74.6,80.4,No,High School,Low,No,3.18,Pass,B,Low
1783,Male,22,4.3,93.8,68.4,65.7,67.2,76.8,Yes,High School,High,Yes,2.45,Pass,B,Low
1784,Male,22,1.5,81.6,50.9,44.2,50.6,58.9,Yes,High School,Low,No,2.06,Pass,D,Medium
1785,Male,16,2.6,96.7,57.2,41.7,61.3,66.6,Yes,None,Medium,Yes,2.56,Pass,C,Low
1786,Female,16,1.4,81.6,52.0,69.0,54.0,61.4,No,Bachelor,Medium,No,2.62,Pass,D,Medium
1787,Female,17,5.3,87.5,73.7,60.3,74.3,79.6,Yes,Bachelor,Low,Yes,2.92,Pass,B,Low
1788,Male,15,5.3,87.9,72.1,63.2,68.8,85.0,Yes,Master,Low,Yes,2.36,Pass,A,Low
1789,Male,16,8.3,83.8,100.0,85.9,99.1,100.0,Yes,Master,High,No,2.81,Pass,A,Low
1790,Female,19,10.0,97.1,100.0,92.8,100.0,100.0,Yes,Doctorate,Medium,Yes,3.51,Pass,A,Low
1791,Male,22,2.1,74.1,49.0,47.4,61.1,61.3,Yes,None,Medium,No,1.8,Pass,D,Medium
1792,Female,20,4.8,86.7,71.7,54.1,69.6,69.1,Yes,Bachelor,Medium,No,1.53,Pass,C,Low
1793,Female,21,1.0,97.6,39.1,48.6,33.6,58.1,No,None,Medium,Yes,3.55,Pass,D,High
1794,Female,17,3.6,81.9,49.5,49.6,72.5,73.6,No,Master,Medium,No,1.92,Pass,C,Low
1795,Male,17,4.1,93.6,59.2,57.5,58.2,72.7,Yes,High School,Low,Yes,2.57,Pass,C,Low
1796,Female,16,1.7,71.2,52.3,57.1,48.2,61.5,No,Bachelor,Medium,Yes,3.17,Pass,D,Medium
1797,Female,15,2.0,75.7,58.6,49.5,57.8,64.2,Yes,Bachelor,High,No,2.76,Pass,D,Medium
1798,Female,22,5.3,90.6,67.0,72.6,71.9,87.5,Yes,None,Medium,No,2.76,Pass,A,Low
1799,Female,19,4.2,78.8,56.9,69.1,58.2,73.3,Yes,Bachelor,Low,Yes,2.84,Pass,C,Low
1800,Female,15,7.7,86.4,96.7,89.3,100.0,100.0,Yes,Bachelor,High,Yes,4.0,Pass,A,Low
1801,Female,18,7.2,86.8,78.7,81.0,83.9,98.7,Yes,High School,Medium,Yes,3.87,Pass,A,Low
1802,Male,18,1.0,97.8,56.6,44.5,53.7,60.1,Yes,Bachelor,Low,No,2.38,Pass,D,Medium
1803,Female,20,2.3,85.3,55.7,63.5,43.2,72.3,Yes,High School,High,No,3.43,Pass,C,High
1804,Female,16,1.6,87.2,63.4,57.4,67.5,69.6,Yes,Bachelor,Medium,Yes,3.1,Pass,C,Low
1805,Male,16,4.9,92.5,67.3,78.1,74.0,81.8,Yes,Master,Low,No,2.79,Pass,B,Low
1806,Female,16,3.8,84.2,60.5,60.0,54.8,64.3,Yes,High School,Low,Yes,2.26,Pass,D,Medium
1807,Female,20,1.6,91.4,55.8,41.2,58.7,67.0,Yes,Bachelor,Medium,Yes,3.07,Pass,C,Low
1808,Female,18,1.8,97.9,42.6,47.7,55.4,60.9,Yes,High School,Medium,No,2.62,Pass,D,Medium
1809,Male,15,6.3,79.1,65.4,53.3,63.1,74.3,No,High School,Low,Yes,2.57,Pass,C,Low
1810,Male,20,2.4,89.0,49.9,57.8,56.0,62.4,Yes,Bachelor,Low,Yes,2.34,Pass,D,Medium
1811,Female,20,1.0,80.6,69.0,51.1,64.6,66.7,Yes,High School,Medium,No,3.4,Pass,C,Low
1812,Female,15,1.5,66.4,54.5,54.5,51.0,60.4,Yes,Bachelor,Medium,Yes,2.34,Pass,D,Medium
1813,Male,16,8.6,83.9,62.4,69.0,59.1,86.0,Yes,High School,Low,Yes,2.34,Pass,A,Low
1814,Female,19,5.6,95.4,74.1,61.3,69.8,85.4,No,High School,Low,No,3.27,Pass,A,Low
1815,Female,15,1.3,89.7,67.4,64.8,57.8,70.6,Yes,Bachelor,Medium,No,2.71,Pass,C,Low
1816,Female,18,3.6,73.1,54.4,36.8,47.1,60.9,Yes,Bachelor,Medium,No,2.73,Pass,D,Medium
1817,Female,17,5.4,94.7,74.2,72.6,85.0,92.2,No,High School,Medium,Yes,3.42,Pass,A,Low
1818,Male,22,1.0,96.5,60.2,57.8,69.0,69.7,Yes,Bachelor,Medium,Yes,3.59,Pass,C,Low
1819,Male,17,5.8,83.7,54.7,49.0,60.4,67.3,Yes,Master,Medium,No,1.52,Pass,C,Low
1820,Male,21,4.1,74.2,76.1,55.6,67.3,75.6,Yes,Master,Medium,Yes,2.72,Pass,B,Medium
1821,Female,21,2.0,82.2,53.4,67.2,68.9,66.9,Yes,High School,High,Yes,1.95,Pass,C,Low
1822,Male,20,4.5,93.3,77.7,71.0,73.0,87.4,Yes,Bachelor,Medium,Yes,2.57,Pass,A,Low
1823,Male,22,3.8,82.1,60.4,59.4,56.6,72.9,Yes,Bachelor,Low,Yes,2.8,Pass,C,Low
1824,Male,17,4.0,92.2,66.1,68.2,73.4,77.3,Yes,High School,Medium,Yes,2.59,Pass,B,Low
1825,Female,19,3.5,95.1,63.1,48.8,65.9,66.7,Yes,Doctorate,Medium,No,2.18,Pass,C,Low
1826,Female,16,1.8,92.5,62.5,56.9,70.4,72.7,Yes,None,Medium,No,2.15,Pass,C,Low
1827,Male,18,2.0,89.6,63.1,73.4,69.8,76.7,Yes,Doctorate,Medium,No,3.24,Pass,B,Low
1828,Male,21,2.8,92.7,82.7,67.0,75.0,87.8,Yes,Master,High,No,3.72,Pass,A,Low
1829,Female,19,3.3,73.6,56.4,63.2,58.9,65.8,Yes,Master,Medium,No,1.56,Pass,C,Medium
1830,Male,18,4.7,73.2,72.2,54.6,73.7,83.8,Yes,Bachelor,Medium,No,2.6,Pass,B,Medium
1831,Male,18,8.7,84.8,92.8,89.0,100.0,100.0,Yes,Bachelor,High,Yes,3.24,Pass,A,Low
1832,Male,16,3.7,88.3,65.4,63.9,69.1,76.7,Yes,Master,Medium,Yes,2.78,Pass,B,Low
1833,Male,22,4.6,89.0,70.2,70.6,67.0,81.3,Yes,Bachelor,Medium,Yes,2.13,Pass,B,Low
1834,Male,20,5.3,92.5,82.7,72.3,77.3,90.7,Yes,Bachelor,High,Yes,2.51,Pass,A,Low
1835,Female,17,4.8,87.7,75.5,68.9,75.2,85.5,Yes,Bachelor,Low,Yes,2.98,Pass,A,Low
1836,Male,16,1.7,73.1,51.7,54.5,65.0,56.4,Yes,Doctorate,Low,Yes,2.62,Pass,D,Medium
1837,Female,19,6.7,92.9,78.2,61.2,90.9,85.5,Yes,High School,High,Yes,2.77,Pass,A,Low
1838,Male,20,6.1,84.5,68.7,79.5,78.4,85.6,Yes,Bachelor,Medium,Yes,2.79,Pass,A,Low
1839,Female,19,3.5,84.1,33.9,37.3,53.8,60.2,No,None,High,Yes,2.49,Pass,D,Medium
1840,Female,20,1.8,71.0,48.3,63.9,57.6,56.4,Yes,Master,Low,Yes,3.29,Pass,D,Medium
1841,Male,22,3.3,78.9,50.9,49.4,57.9,64.8,Yes,None,Medium,No,2.51,Pass,D,Medium
1842,Female,21,1.0,80.8,63.8,42.4,54.8,61.8,Yes,Bachelor,Low,Yes,2.2,Pass,D,Medium
1843,Male,19,7.1,75.4,75.9,73.2,78.5,92.4,No,High School,Medium,No,4.0,Pass,A,Low
1844,Female,16,2.1,75.6,65.5,53.3,70.1,69.8,Yes,Master,Low,No,2.75,Pass,C,Low
1845,Male,20,2.7,93.2,42.9,33.6,61.2,61.0,Yes,High School,Low,No,1.24,Pass,D,Medium
1846,Male,20,6.9,89.7,77.9,72.8,74.1,86.2,No,Bachelor,Low,No,3.55,Pass,A,Low
1847,Male,18,6.4,81.7,82.7,75.5,89.3,97.6,Yes,Bachelor,Medium,No,3.55,Pass,A,Low
1848,Female,18,3.9,81.5,78.8,72.3,67.1,77.2,Yes,High School,Medium,Yes,3.07,Pass,B,Low
1849,Female,15,7.7,91.9,82.4,71.9,100.0,100.0,Yes,Bachelor,Low,No,3.18,Pass,A,Low
1850,Female,19,1.7,80.4,56.6,68.2,80.3,73.3,Yes,Bachelor,Medium,No,4.0,Pass,C,Low
1851,Male,18,3.9,88.6,59.0,59.1,60.2,75.3,Yes,Bachelor,Low,No,2.22,Pass,B,Low
1852,Female,15,1.7,94.3,53.3,54.8,61.4,62.7,No,Master,High,Yes,2.88,Pass,D,Medium
1853,Male,21,5.9,96.6,75.0,82.6,71.2,98.7,Yes,High School,Medium,Yes,3.98,Pass,A,Low
1854,Female,21,5.8,79.4,75.8,62.1,71.8,96.4,Yes,High School,Medium,No,4.0,Pass,A,Low
1855,Male,18,8.0,82.9,84.8,79.2,90.1,90.8,Yes,Bachelor,High,No,2.58,Pass,A,Low
1856,Male,19,3.2,91.9,59.5,71.1,76.1,79.6,Yes,Bachelor,Medium,No,4.0,Pass,B,Low
1857,Male,20,9.3,93.0,94.8,89.5,91.9,100.0,Yes,None,Medium,Yes,3.28,Pass,A,Low
1858,Male,17,1.6,86.7,70.0,45.5,65.2,67.4,Yes,High School,Medium,Yes,3.7,Pass,C,Low
1859,Female,22,3.1,69.6,56.5,57.9,65.7,68.4,Yes,Doctorate,High,Yes,3.26,Pass,C,Medium
1860,Male,19,1.6,85.7,67.3,55.5,63.6,70.0,Yes,Bachelor,Low,Yes,2.98,Pass,C,Low
1861,Female,22,3.6,80.8,77.4,80.3,78.9,83.6,Yes,Bachelor,High,Yes,4.0,Pass,B,Low
1862,Male,16,1.7,93.5,53.6,53.8,64.7,66.9,Yes,High School,High,Yes,2.48,Pass,C,Low
1863,Female,21,5.9,96.9,72.2,76.8,95.4,100.0,Yes,Bachelor,Medium,Yes,3.94,Pass,A,Low
1864,Male,18,4.2,84.4,69.0,77.5,75.5,85.4,Yes,High School,Medium,Yes,4.0,Pass,A,Low
1865,Male,18,1.5,83.3,51.7,48.9,48.4,58.7,Yes,High School,Medium,Yes,3.62,Pass,D,Medium
1866,Female,22,5.1,88.1,61.7,69.1,65.8,83.8,No,Bachelor,Low,No,2.76,Pass,B,Low
1867,Male,20,7.4,93.3,96.1,65.5,93.1,100.0,Yes,Master,Low,No,2.95,Pass,A,Low
1868,Male,22,4.5,85.1,58.6,54.8,58.8,71.5,Yes,Master,High,No,2.04,Pass,C,Low
1869,Female,16,1.2,95.9,45.9,40.2,66.2,58.9,Yes,Bachelor,Medium,Yes,2.53,Pass,D,Medium
1870,Female,20,2.9,78.6,51.2,51.0,52.1,61.5,No,Bachelor,Medium,No,3.17,Pass,D,Medium
1871,Male,16,4.8,88.4,72.9,68.7,65.2,68.2,Yes,Bachelor,Medium,Yes,1.94,Pass,C,Low
1872,Male,17,2.7,95.5,54.4,51.3,46.7,62.9,Yes,None,Medium,No,2.62,Pass,D,Medium
1873,Female,21,1.6,86.5,56.7,45.9,57.8,72.1,Yes,Bachelor,Low,No,3.97,Pass,C,Low
1874,Male,18,6.3,86.3,79.6,63.0,95.9,89.1,Yes,High School,Medium,No,2.71,Pass,A,Low
1875,Male,18,2.7,75.7,59.9,69.5,65.6,68.8,No,High School,Medium,No,3.42,Pass,C,Low
1876,Male,17,7.4,94.0,82.0,68.0,71.6,96.9,Yes,Bachelor,Low,Yes,3.14,Pass,A,Low
1877,Female,15,2.3,92.4,59.1,57.4,72.3,76.5,Yes,Bachelor,High,Yes,2.62,Pass,B,Low
1878,Female,21,2.6,84.0,54.4,69.6,69.9,69.4,Yes,High School,Low,No,2.71,Pass,C,Low
1879,Male,20,2.2,99.2,59.1,57.9,76.4,77.1,Yes,Master,Medium,Yes,2.9,Pass,B,Low
1880,Male,17,2.9,91.2,52.5,40.1,44.7,55.2,No,Master,Low,Yes,1.57,Pass,D,High
1881,Male,20,4.2,86.7,69.7,59.6,84.3,82.2,Yes,Bachelor,Medium,No,3.37,Pass,B,Low
1882,Female,22,1.6,88.3,60.8,46.4,61.4,58.4,Yes,High School,Medium,Yes,2.73,Pass,D,Medium
1883,Male,19,1.4,91.1,65.4,53.4,82.0,76.6,Yes,Bachelor,Medium,No,3.39,Pass,B,Low
1884,Male,18,1.0,82.8,45.4,38.3,50.4,56.7,Yes,None,High,No,3.03,Pass,D,Medium
1885,Female,20,1.0,75.5,50.4,64.9,55.3,58.0,Yes,Doctorate,Low,Yes,2.7,Pass,D,Medium
1886,Male,16,1.2,93.6,66.3,43.6,52.8,64.6,Yes,High School,Medium,Yes,2.92,Pass,D,Medium
1887,Female,20,2.3,87.0,52.3,43.8,69.6,66.9,Yes,High School,Medium,Yes,2.92,Pass,C,Low
1888,Male,19,3.6,80.1,66.6,70.1,68.8,75.7,Yes,Bachelor,High,Yes,3.69,Pass,B,Low
1889,Male,21,4.1,86.1,66.0,61.3,71.5,79.3,Yes,Bachelor,Medium,Yes,2.84,Pass,B,Low
1890,Male,18,3.5,76.7,64.0,54.0,51.8,67.1,No,Bachelor,Low,Yes,2.97,Pass,C,Low
1891,Female,22,7.0,94.3,64.8,62.6,74.8,84.0,Yes,None,Low,Yes,2.04,Pass,B,Low
1892,Female,17,8.2,95.0,80.9,69.2,93.3,93.2,Yes,Bachelor,High,Yes,2.77,Pass,A,Low
1893,Female,22,2.7,92.1,60.4,75.2,67.1,77.6,Yes,High School,High,No,3.67,Pass,B,Low
1894,Male,19,1.7,81.1,63.3,44.4,72.2,67.8,Yes,Doctorate,Medium,No,3.06,Pass,C,Low
1895,Female,18,9.6,84.1,69.4,79.9,83.8,91.9,Yes,High School,Medium,No,2.15,Pass,A,Low
1896,Male,20,6.1,93.6,59.7,67.5,70.7,83.6,Yes,None,Medium,Yes,2.22,Pass,B,Low
1897,Male,21,5.9,92.5,84.7,79.0,96.6,86.0,Yes,Bachelor,High,Yes,2.36,Pass,A,Low
1898,Female,15,2.2,98.0,64.4,58.1,68.9,73.9,No,None,High,No,3.4,Pass,C,Low
1899,Male,21,5.2,88.1,66.7,57.0,74.9,84.1,Yes,High School,High,Yes,3.33,Pass,B,Low
1900,Male,15,3.5,86.4,52.4,61.6,56.7,71.8,Yes,High School,High,Yes,1.0,Pass,C,Low
1901,Male,16,3.1,92.3,66.3,59.2,68.3,69.6,Yes,Bachelor,High,No,2.75,Pass,C,Low
1902,Male,21,3.1,91.2,64.0,69.3,57.1,73.9,Yes,Bachelor,Low,Yes,2.89,Pass,C,Low
1903,Male,18,4.3,94.2,46.7,58.6,77.0,76.9,Yes,Bachelor,High,Yes,2.22,Pass,B,Low
1904,Female,15,7.1,80.6,64.7,62.9,72.3,83.6,Yes,None,Medium,No,2.57,Pass,B,Low
1905,Male,17,10.0,94.6,96.5,99.3,97.5,100.0,Yes,Master,High,No,3.6,Pass,A,Low
1906,Female,18,2.5,63.8,63.6,65.5,62.3,65.9,Yes,Bachelor,Medium,Yes,3.05,Pass,C,Medium
1907,Female,17,3.6,87.6,56.2,53.6,62.1,60.3,Yes,High School,Low,Yes,2.5,Pass,D,Medium
1908,Male,21,3.0,92.4,70.7,52.5,64.3,73.5,Yes,Master,Medium,No,2.69,Pass,C,Low
1909,Male,17,4.1,82.1,66.9,44.0,65.3,66.6,Yes,Master,Medium,No,2.66,Pass,C,Low
1910,Male,15,2.8,83.2,40.0,36.2,43.4,60.1,No,Bachelor,Low,Yes,2.97,Pass,D,High
1911,Female,18,9.1,96.2,75.5,77.8,83.2,93.7,Yes,None,Medium,No,1.94,Pass,A,Low
1912,Male,20,2.1,77.8,70.4,50.9,72.1,66.0,Yes,High School,Medium,No,2.4,Pass,C,Low
1913,Female,19,2.5,88.3,76.5,69.3,70.5,79.9,Yes,High School,Medium,Yes,3.42,Pass,B,Low
1914,Male,15,2.2,78.7,45.0,43.1,66.3,64.0,No,High School,Medium,No,2.76,Pass,D,Medium
1915,Female,15,2.9,87.9,49.8,58.4,66.3,71.6,Yes,Master,Low,No,2.29,Pass,C,Low
1916,Male,20,1.3,84.7,38.7,29.6,54.3,53.0,Yes,Bachelor,High,Yes,2.31,Pass,D,Medium
1917,Male,18,2.3,98.0,55.0,52.2,62.3,70.6,No,Bachelor,Medium,No,3.23,Pass,C,Low
1918,Female,18,4.1,82.9,70.4,59.9,72.4,71.2,Yes,High School,Low,Yes,2.49,Pass,C,Low
1919,Female,22,4.1,76.5,66.1,74.6,72.8,84.8,Yes,High School,Medium,No,3.11,Pass,B,Low
1920,Male,21,3.7,91.1,58.2,52.5,71.6,69.6,Yes,High School,Medium,No,2.42,Pass,C,Low
1921,Female,17,6.8,87.3,79.8,66.8,63.3,86.6,Yes,Bachelor,Low,Yes,2.12,Pass,A,Low
1922,Male,21,4.2,84.2,63.3,77.9,69.1,82.2,Yes,High School,Medium,No,2.95,Pass,B,Low
1923,Female,20,6.6,83.6,69.8,72.5,74.3,87.8,Yes,High School,Medium,No,2.74,Pass,A,Low
1924,Female,21,10.0,89.4,100.0,97.4,100.0,100.0,Yes,Doctorate,Medium,Yes,3.21,Pass,A,Low
1925,Male,20,5.3,81.2,81.3,65.5,80.3,85.9,Yes,Bachelor,Medium,Yes,3.33,Pass,A,Low
1926,Male,18,1.3,91.8,44.5,51.6,31.4,54.9,No,Master,Medium,Yes,2.59,Pass,D,High
1927,Male,17,3.8,90.8,63.9,67.9,67.0,70.3,Yes,High School,Low,No,3.01,Pass,C,Low
1928,Female,21,3.5,91.0,64.4,61.0,50.5,70.5,Yes,Bachelor,High,No,2.57,Pass,C,Low
